Time,AF Buffalo,AF Roast Garlic,AF Spinach and Feta,AF Spicy Jalapeno,TJ Apple,TJ Roast Garlic,TJ Sweet Italien,TJ Tomato
5.385,123.7327915,96.98492093,296.0537392,98.16471492,94.04519531,86.10354442,77.08403026,93.13540933
5.39,122.1455457,97.00064431,295.9659052,98.30568294,94.00209161,86.05718762,77.16562906,93.20751988
5.395,120.8462,96.99413808,296.0434376,98.36532328,94.00019399,86.04065099,77.22337174,93.27963046
5.4,119.8396341,96.97841472,296.2245273,97.8524165,93.99802524,86.02872292,77.2672887,93.32598725
5.405,119.1559391,96.97001086,296.4067014,96.63683833,94.02486339,86.00134258,77.33018213,93.37315733
5.41,118.7601442,96.96621557,296.3885382,94.97531323,94.05088824,85.97342007,77.39443102,93.43957496
5.415,118.5636023,96.98112564,295.3003735,93.08742597,94.07447327,85.93140075,77.46328848,93.49026924
5.42,118.5207697,96.98573423,292.8163541,91.2892703,94.09805833,85.87609791,77.53214594,93.52659562
5.425,118.5817655,96.98871624,289.2691105,89.72072986,94.13818,85.83516296,77.59232845,93.58352501
5.43,118.7072812,96.98221001,285.2591122,88.48969943,94.17640402,85.80073423,77.64817348,93.64262314
5.435,118.8737319,96.66042338,281.3488759,87.57910017,94.22628502,85.77850466,77.71675984,93.71771573
5.44,119.0423514,95.84009787,277.8029877,86.98405242,94.28565424,85.75437744,77.75552605,93.77844041
5.445,119.2234411,94.63211028,274.214538,86.6332589,94.33878836,85.72537056,77.8143531,93.83536982
5.45,119.3909762,93.17824191,270.5246998,86.483887,94.38134983,85.71588232,77.88592148,93.90070308
5.455,119.5785721,91.6834386,266.9099542,86.43888566,94.41117001,85.69392385,77.9599297,93.95709028
5.46,119.6468874,90.35589929,263.6405803,86.48903775,94.44885185,85.69988787,78.02797388,94.00127836
5.465,119.2706112,89.23032379,260.9193551,86.58229354,94.49032897,85.68795981,78.09764462,94.05414136
5.47,118.3947117,88.35388216,258.7961596,86.70374291,94.53912561,85.68741763,78.151592,94.08992555
5.475,117.2016342,87.70488703,257.2693674,86.84308439,94.57165668,85.69121292,78.2120456,94.13709561
5.48,115.8944268,87.24592764,256.0245113,86.97076889,94.61259163,85.67115208,78.24891416,94.19131409
5.485,114.6690893,86.88727244,254.4546154,87.07757929,94.62533297,85.66627243,78.30069281,94.23794198
5.49,113.6370407,86.56765454,252.4837739,87.16839523,94.67141868,85.6706099,78.34162775,94.27752147
5.495,112.8275589,86.30035748,250.2784375,87.2724947,94.71072708,85.65163343,78.37388774,94.30761273
5.5,112.255554,86.0645071,248.0966861,87.33864123,94.72157077,85.66518806,78.40370791,94.34637893
5.505,111.692224,85.8834174,246.1562069,87.41752912,94.77118068,85.67738721,78.43298588,94.37619908
5.51,110.8507533,85.76251021,244.3434123,87.47174758,94.7988321,85.67440519,78.4497936,94.41957386
5.515,109.734395,85.68958636,242.3492568,87.53274338,94.8058805,85.68091141,78.47310755,94.45237604
5.52,108.4632429,85.65759747,240.1761804,87.60214301,94.84166468,85.69663476,78.51322922,94.50144376
5.525,107.1988681,85.67603174,237.6075802,87.66964501,94.87907542,85.7169667,78.54033846,94.52936628
5.53,106.0524184,85.74190719,234.2368177,87.72305021,94.91973929,85.73756971,78.56744769,94.55295131
5.535,105.0941069,85.82892784,230.3401361,87.78540146,94.94766179,85.74976888,78.591846,94.58222929
5.54,104.3469764,85.93085858,226.3361018,87.82796296,94.97883743,85.75573291,78.61434668,94.62126659
5.545,103.8047916,86.04417519,222.6272871,87.88299471,95.02763405,85.77823357,78.63657625,94.64403835
5.55,103.4358349,86.13688878,219.5162311,87.93639991,95.04905035,85.78555307,78.67073388,94.66030389
5.555,103.2208587,86.23177111,216.9701316,87.98004577,95.10137118,85.78690853,78.71817505,94.67196086
5.56,103.124892,86.32529797,214.7311797,88.02965568,95.15287873,85.81916852,78.74745303,94.68659986
5.565,103.0858547,86.4307529,212.6974448,88.08143433,95.20059099,85.83109658,78.78676142,94.70611849
5.57,103.0977827,86.54244295,210.890072,88.13619498,95.24098374,85.8519707,78.81007536,94.70666069
5.575,103.1457661,86.65928376,209.3602978,88.20396808,95.28083432,85.87420027,78.83745569,94.75084873
5.58,103.2590827,86.74711769,208.1666781,88.27174117,95.31960053,85.90076732,78.87161333,94.74840891
5.585,103.37755,86.83847581,207.2853568,88.33463459,95.35674018,85.92868983,78.88516795,94.75139093
5.59,103.5282774,86.93579798,206.7209424,88.4194865,95.39116891,85.9582389,78.93342239,94.76223462
5.595,103.6635525,87.02254753,206.3915652,88.49674783,95.41502504,86.00622225,78.96785112,94.76386118
5.6,103.8245814,87.11797205,206.2918032,88.5615389,95.44132101,86.02682527,78.97733935,94.7882595
5.605,103.9693447,87.21556529,206.3164727,88.62958309,95.46707477,86.06694694,79.01610556,94.79612116
5.61,104.1092284,87.28848915,206.4400908,88.68868123,95.49337075,86.09785147,79.01583447,94.79422352
5.615,104.2474855,87.36005754,206.6225359,88.75265903,95.51316047,86.13417784,79.04701009,94.79042822
5.62,104.3800496,87.4497891,206.8383254,88.82693834,95.56412583,86.1927338,79.07140841,94.77822906
5.625,104.4863178,87.54928001,207.0939656,88.88413882,95.56846332,86.24478353,79.10800587,94.7768736
5.63,104.5993634,87.65365057,207.3525877,88.97088838,95.58310232,86.29683327,79.12860889,94.78771731
5.635,104.695059,87.74934617,207.629373,89.05302937,95.59015069,86.34102133,79.13375965,94.78934386
5.64,104.8024115,87.86862681,207.8823022,89.11131422,95.57008987,86.3770766,79.14514553,94.77497597
5.645,104.8872634,87.96974427,208.0259811,89.19670832,95.56060164,86.42072248,79.16195325,94.74732453
5.65,104.9957004,88.09065147,207.5331352,89.28725317,95.5375588,86.45704885,79.19394215,94.72726371
5.655,105.1185052,88.20044388,206.2400246,89.37698474,95.48388249,86.49500179,79.23108181,94.73322773
5.66,105.2207071,88.32758618,204.3854817,89.45261951,95.42885077,86.52807505,79.24870281,94.72238405
5.665,105.3418854,88.44361372,202.3224688,89.5491284,95.36270422,86.55925068,79.27147457,94.70855833
5.67,105.4538465,88.5582858,200.3283134,89.62340771,95.28679835,86.5974747,79.28421591,94.69066623
5.675,105.5625545,88.66048762,198.6155518,89.68603005,95.21658544,86.63840965,79.29560179,94.64105633
5.68,105.6501174,88.75997851,197.2763555,89.77467725,95.17375283,86.6934414,79.31268061,94.61801347
5.685,105.7650605,88.87221075,196.32699,89.84597454,95.12712493,86.72461702,79.30210801,94.58521131
5.69,105.8762084,88.9985398,195.7568828,89.92540461,95.09106966,86.78425735,79.31268061,94.56271064
5.695,105.9935914,89.08827137,195.458139,90.0143229,95.04769489,86.80892675,79.32813288,94.54346307
5.7,106.1041971,89.21568479,195.3564793,90.09537952,95.02519423,86.85609682,79.33843439,94.50984763
5.705,106.2370323,89.31707333,195.414222,90.18348454,95.01245288,86.90353799,79.33219926,94.48029856
5.71,106.332999,89.40111197,195.5936852,90.27538485,95.018688,86.92359883,79.33653674,94.43014647
5.715,106.459057,89.50006068,195.8165231,90.3662008,94.99320533,86.95341899,79.33274145,94.39869976
5.72,106.5788798,89.61337729,196.0881577,90.45728784,94.99320532,86.97456419,79.32894615,94.37159051
5.725,106.7122573,89.73320011,196.3644008,90.55732091,94.9726023,86.99625157,79.33301254,94.36399994
5.73,106.822863,89.81154581,196.6487766,90.66358912,94.9444087,87.01658351,79.32189775,94.36752414
5.735,106.9440412,89.9113078,196.9195979,90.76579095,94.92732986,87.04179509,79.33328363,94.35017422
5.74,107.0410923,90.00347921,197.2012629,90.86040218,94.89994956,87.08137458,79.32271102,94.33743287
5.745,107.1316371,90.08562019,197.4525655,90.95094703,94.89154568,87.10495961,79.32867506,94.3293001
5.75,107.2509178,90.1777916,197.7111876,91.04854027,94.86741845,87.1233939,79.31105406,94.33472196
5.755,107.345529,90.27972233,197.9654723,91.10872279,94.8373272,87.15321405,79.3202712,94.34990313
5.76,107.4517972,90.38300852,198.1983406,91.19167706,94.82377259,87.20173958,79.31810245,94.35478279
5.765,107.5388179,90.47816195,198.4271426,91.2754446,94.78581967,87.22993319,79.29045103,94.34204145
5.77,107.6326159,90.57738174,198.6722101,91.35595902,94.77118068,87.29607973,79.28855339,94.32387826
5.775,107.7068952,90.68636088,198.9132112,91.44867262,94.74163161,87.3183093,79.29668616,94.28782297
5.78,107.7950002,90.78883379,199.1544834,91.52701831,94.73024571,87.36168409,79.2880112,94.27941912
5.785,107.8738881,90.90133712,199.4041595,91.59289375,94.68876859,87.40126357,79.28421591,94.29460029
5.79,107.9657884,91.02929273,199.6614261,91.67611911,94.65786406,87.43352357,79.28394482,94.30652835
5.795,108.0449473,91.11414464,199.8910414,91.77181471,94.62343534,87.49099515,79.30210801,94.32523372
5.8,108.1146181,91.22312376,200.1260784,91.87618528,94.58656677,87.54928,79.30021036,94.34881875
5.805,108.2029942,91.32451231,200.3204517,91.98299567,94.56840359,87.59428134,79.27472768,94.37023506
5.81,108.2848641,91.41858137,200.5159093,92.08221548,94.5247577,87.65500603,79.25927541,94.39300682
5.815,108.3656496,91.53000033,200.7159754,92.16652521,94.49819066,87.69295897,79.24843172,94.42147151
5.82,108.457821,91.62162955,200.9111619,92.23429829,94.46050882,87.71247761,79.23758803,94.4005974
5.825,108.5456549,91.68506516,201.0800525,92.30722215,94.42662228,87.73823139,79.2348771,94.41740514
5.83,108.6345732,91.77642328,201.2915045,92.39939354,94.40873018,87.77509995,79.20776787,94.42499571
5.835,108.7118346,91.86425721,201.4910285,92.49508915,94.39924195,87.79001003,79.17523678,94.42770664
5.84,108.7714749,91.94287401,201.66263,92.55472948,94.38351857,87.81874582,79.14162133,94.43123083
5.845,108.8303019,91.88540243,201.8502259,92.63361736,94.37565691,87.84477068,79.09445125,94.44939402
5.85,108.8750322,91.30634912,202.0394484,92.69108893,94.33960161,87.85371673,79.04213043,94.47731655
5.855,108.6999065,90.18619546,201.9437528,92.78515799,94.33607741,87.89031421,78.97788154,94.50469686
5.86,108.0712433,88.73964659,200.6780225,92.86648569,94.31981187,87.9225742,78.91959668,94.54210762
5.865,107.0183205,87.16975069,198.102645,92.94672903,94.32360717,87.94643032,78.85995636,94.58114492
5.87,105.7292763,85.7096472,194.6681758,93.02507472,94.33905944,87.98329889,78.80275587,94.61259164
5.875,104.3843871,84.44418803,190.9094801,93.08579942,94.34041491,87.99414258,78.75667016,94.63617667
5.88,103.1845323,83.45226105,187.3698271,93.14083117,94.34502346,88.01040813,78.73308513,94.62316424
5.885,102.1714601,82.70079301,184.3251887,93.21158629,94.35369842,88.04131266,78.71004228,94.63048373
5.89,101.4072507,82.19222374,181.9658719,93.27719064,94.36128901,88.08170541,78.69919858,94.63590557
5.895,100.8634394,81.87477458,180.2455197,93.34686137,94.38758497,88.11613414,78.69431892,94.65217111
5.9,100.5253873,81.68067244,179.1191309,93.40216422,94.42445353,88.1459543,78.68564397,94.67250304
5.905,100.3288453,81.60205565,178.4527859,93.44635227,94.4648463,88.17740102,78.67778228,94.70638959
5.91,100.2616144,81.5719644,178.1019923,93.48728722,94.48843134,88.20478136,78.69459001,94.73620976
5.915,100.2298966,81.5684402,177.9789164,93.54286116,94.50252813,88.24164991,78.69350564,94.76413226
5.92,100.2139021,81.59256742,178.0038569,93.60277256,94.53505922,88.26713259,78.69242127,94.77090958
5.925,100.1946546,81.61181498,178.1114806,93.65156918,94.56569266,88.32135106,78.68916817,94.80533831
5.93,100.0867598,81.6465148,178.0144295,93.7047033,94.61611583,88.36689459,78.71085555,94.85494821
5.935,99.60990833,81.6893474,177.3212463,93.77003657,94.64214069,88.40078113,78.70733135,94.91757054
5.94,98.68982084,81.73705965,176.0644621,93.82452612,94.65650859,88.4303302,78.70082514,94.96094533
5.945,97.46068804,81.77555477,174.4720655,93.88362426,94.68687094,88.48861506,78.69730094,94.98697019
5.95,96.11363007,81.81947173,172.7959014,93.94705988,94.71072708,88.52548362,78.69838531,95.01245288
5.955,94.82133276,81.84576769,171.2992005,94.02323684,94.76115025,88.58756378,78.69757203,95.04389959
5.96,93.71256497,81.88317844,170.0350968,94.10890201,94.78527748,88.64367988,78.71953051,95.07426193
5.965,92.82799058,81.93631254,169.0982016,94.18101259,94.82241713,88.68244609,78.70299388,95.09974462
5.97,92.17113377,81.96992799,168.4619478,94.25556299,94.86009896,88.73042945,78.70353606,95.12739604
5.975,91.71352986,82.02902613,168.0805208,94.34177036,94.89208787,88.76648473,78.70407825,95.13444444
5.98,91.4242743,82.06020175,167.9040397,94.41604968,94.91838381,88.83615547,78.6913369,95.12224528
5.985,91.23098545,82.07592511,167.863918,94.49900393,94.95877658,88.89986218,78.71139774,95.12088982
5.99,91.13095237,82.11035384,167.9159677,94.563795,94.99483187,88.97143057,78.69350564,95.13661318
5.995,91.07727607,82.13122795,168.0170852,94.6383454,95.02275438,89.02592013,78.68998144,95.15287872
6,91.08324011,82.17378945,168.1640173,94.69391934,95.04498396,89.07661441,78.68157758,95.15884275
6.005,91.09245724,82.19601903,168.3014611,94.77416268,95.08076815,89.12730867,78.66287221,95.18134343
6.01,91.12390395,82.22394154,168.456797,94.85440603,95.12061874,89.17935842,78.66720968,95.16697552
6.015,91.16971856,82.25647262,168.6346336,94.92705878,95.15830056,89.23384798,78.66124565,95.15884275
6.02,91.22258158,82.29117245,168.8159944,94.9899522,95.19218712,89.26312594,78.64823322,95.15125218
6.025,91.30038509,82.34240891,169.0239222,95.06802682,95.23312207,89.2858977,78.66612531,95.15613183
6.03,91.36978474,82.41153746,169.246218,95.13851082,95.27622575,89.32520611,78.66856515,95.16046932
6.035,91.48174588,82.46060518,169.4563146,95.21251904,95.31526305,89.34933331,78.68320413,95.15938493
6.04,91.5839477,82.51563693,169.6818634,95.27188827,95.35565582,89.39596121,78.68862598,95.13932411
6.045,91.655245,82.56226482,169.9028037,95.33884809,95.41583831,89.41710642,78.71058446,95.13390225
6.05,91.76639288,82.62000749,170.120762,95.39360875,95.47412318,89.47701783,78.73389841,95.14501703
6.055,91.83443705,82.67368378,170.3343827,95.43020622,95.50882301,89.51686841,78.75477252,95.14935452
6.06,91.93311468,82.73413738,170.5344489,95.47114116,95.55897509,89.55861664,78.76561621,95.16209586
6.065,92.02365953,82.79919955,170.7407502,95.52129323,95.60180768,89.5987383,78.78106848,95.14799906
6.07,92.09170371,82.84148996,170.9454249,95.54840249,95.66795422,89.63831779,78.80275587,95.14854124
6.075,92.1632721,82.90655212,171.1183819,95.58852417,95.71620866,89.68846987,78.80248478,95.11763671
6.08,92.24161779,82.94911363,171.2956763,95.64301372,95.77801772,89.72886263,78.82796746,95.10543756
6.085,92.32131895,83.02935697,171.503333,95.69777438,95.80702459,89.78443658,78.8407088,95.0899853
6.09,92.40373102,83.09387695,171.6966219,95.75524596,95.82925419,89.81263018,78.87405316,95.08754546
6.095,92.49888444,83.16246332,171.9021099,95.79916292,95.8531103,89.85736042,78.88055938,95.05962295
6.1,92.59783316,83.20068734,172.095941,95.85012829,95.88672575,89.90588595,78.88842106,95.04633942
6.105,92.68973347,83.25761674,172.3114594,95.91410609,95.92576305,89.95115838,78.90278895,95.02356766
6.11,92.76780806,83.30993756,172.5101701,95.95016137,95.97184877,89.98856912,78.91661466,95.01218178
6.115,92.83991864,83.36659587,172.7121339,96.00465094,96.00763294,90.0354681,78.95863398,95.00377791
6.12,92.90606519,83.44168845,172.9197907,96.03230236,96.01901884,90.05959533,78.97273078,94.99483186
6.125,92.97166954,83.49780458,173.1331403,96.07269512,96.04938119,90.09429515,79.00715951,94.98886784
6.13,93.02859894,83.5571738,173.316941,96.11796754,96.06998419,90.13712775,79.04023278,95.0007959
6.135,93.09230563,83.60380169,173.5042658,96.15808922,96.10739494,90.16206824,79.07927008,94.96338516
6.14,93.13649369,83.67591226,173.6140582,96.22206702,96.14914318,90.1918884,79.10149966,94.93736028
6.145,93.18203721,83.74802283,173.2461859,96.26625508,96.1765235,90.2206242,79.12101831,94.90591357
6.15,93.2389666,83.80793424,172.3065797,96.31640716,96.19495779,90.24149831,79.18391174,94.87121376
6.155,93.28125702,83.88546666,170.9465093,96.34948043,96.20119291,90.24664906,79.21481627,94.87094266
6.16,93.33222238,83.93561875,169.4050781,96.41942226,96.20119291,90.2808067,79.2562934,94.86308098
6.165,93.37885027,83.96164362,167.9411793,96.48719535,96.23318181,90.28839728,79.27960734,94.88178635
6.17,93.44011715,83.97438496,166.6749069,96.54954659,96.26273088,90.30737374,79.32677742,94.90997995
6.175,93.49379344,83.98224664,165.6504488,96.62003062,96.30176817,90.32336819,79.38099588,94.95769222
6.18,93.5518072,83.99281924,164.9130776,96.70650908,96.32670866,90.33204315,79.43304562,94.98073507
6.185,93.60060382,83.9976989,164.4169786,96.76208302,96.34920933,90.34424231,79.50325855,94.99944044
6.19,93.6512981,83.99715672,164.127723,96.84747711,96.35869757,90.36294769,79.56073013,94.98615691
6.195,93.6941307,84.01721755,163.9702183,96.9290759,96.41020512,90.38463507,79.6005807,94.97558431
6.2,93.73804766,84.03077217,163.9292834,97.00145758,96.45086898,90.40550919,79.62714776,94.97477104
6.205,93.78901303,84.03971822,163.9645254,97.08468293,96.51484677,90.41662398,79.67323346,94.96067422
6.21,93.83997839,84.08092426,164.0187439,97.15814895,96.57150508,90.42340127,79.70115597,94.93546265
6.215,93.89284139,84.10613585,164.1111864,97.2348681,96.61271113,90.43966683,79.73287378,94.91757054
6.22,93.93675836,84.135956,164.1795016,97.32134658,96.64985077,90.42746767,79.76594705,94.93139626
6.225,93.98907919,84.16008322,164.2432083,97.38234234,96.67587565,90.44373321,79.79495393,94.92922752
6.23,94.0313696,84.18068624,164.3128791,97.47044737,96.71003328,90.46352295,79.83561779,94.95037272
6.235,94.08179279,84.21159077,164.3866162,97.53523845,96.76642049,90.47165572,79.86326921,94.96365625
6.24,94.11269731,84.24737497,164.4237559,97.60382482,96.80681325,90.4830416,79.90284869,94.9869702
6.245,94.15336116,84.27773731,164.3803811,97.69979152,96.85398333,90.48873454,79.94215709,94.96284297
6.25,94.18318133,84.31867226,163.8466002,97.77298645,96.89003862,90.49117438,79.9914959,94.96419843
6.255,94.21761006,84.338462,162.5805989,97.83967517,96.92528062,90.51475941,80.02023169,94.94684852
6.26,94.25800282,84.36882435,160.6924405,97.90094205,96.9759749,90.53509134,80.05303386,94.95281256
6.265,94.29676903,84.39213829,158.2458319,97.96817295,97.01040361,90.54430848,80.07688999,94.96582498
6.27,94.3295712,84.42222956,155.0201038,98.0516694,97.04889873,90.54973032,80.10264377,94.96365625
6.275,94.35424062,84.45394735,151.296108,98.13055728,97.06516428,90.56247166,80.13219283,94.96907809
6.28,94.39978413,84.51196112,147.4848204,98.19209525,97.08983369,90.58117704,80.15740443,94.97151793
6.285,94.42499572,84.52876884,143.9576376,98.26149491,97.11179218,90.61045502,80.1975261,94.96257187
6.29,94.45210496,84.57702329,140.9829411,98.31544228,97.11802729,90.65464308,80.23575012,94.94901726
6.295,94.50117267,84.62066916,138.6510045,98.36044361,97.1285999,90.69720458,80.27451633,94.96284297
6.3,94.5605419,84.67461655,136.9935458,98.36451,97.1421545,90.73786843,80.3184333,94.94440869
6.305,94.61096509,84.72178662,135.8538735,98.08962234,97.15489586,90.78774943,80.36207916,94.93627592
6.31,94.65000238,84.77275199,135.1425271,97.30670758,97.18010744,90.81512975,80.42226167,94.91106432
6.315,94.70394976,84.82805482,134.7299245,96.14073931,97.20043937,90.86365529,80.46048569,94.89778079
6.32,94.74596908,84.87956238,134.5041046,94.77850017,97.21643382,90.9021504,80.50982451,94.87690669
6.325,94.80316956,84.92320824,134.4157285,93.38210337,97.21806039,90.94606737,80.56377189,94.86037006
6.33,94.85332165,84.95926352,134.4257589,92.14050034,97.23513921,90.99052651,80.61555053,94.87202704
6.335,94.91269089,84.99558991,134.4905499,91.1472179,97.22266896,91.02088886,80.6166349,94.86497861
6.34,94.96745155,85.04763963,134.6008845,90.40415373,97.21128307,91.05531758,80.65323236,94.86552082
6.345,95.03549573,85.08044181,134.73128,89.88474075,97.20125265,91.09706581,80.67925723,94.84274906
6.35,95.07832832,85.12598533,134.8562535,89.54506202,97.18769804,91.14532026,80.71639689,94.8441045
6.355,95.14718579,85.17315541,134.9869201,89.34282711,97.17414341,91.17947789,80.74269285,94.82675461
6.36,95.20547064,85.21137943,135.1257194,89.21324495,97.16736611,91.23044326,80.78335671,94.84383342
6.365,95.26890625,85.2623448,135.3013872,89.16715925,97.16763718,91.28899922,80.81155031,94.84220686
6.37,95.3383059,85.31520781,135.4632294,89.15550229,97.18661366,91.32017483,80.84001501,94.85630367
6.375,95.40092823,85.35288964,135.6109747,89.15306245,97.21236744,91.38659246,80.86712424,94.85901459
6.38,95.46653259,85.40277064,135.7638708,89.16607488,97.24462743,91.43213598,80.91890288,94.84925528
6.385,95.52237762,85.43394626,135.8880311,89.16390614,97.27580306,91.46141396,80.95739801,94.84166468
6.39,95.59747021,85.47623667,136.0116492,89.20863639,97.28203817,91.49367394,81.0034837,94.85277947
6.395,95.64680901,85.51771381,136.1452978,89.24306512,97.28041162,91.51915663,81.05770218,94.87473794
6.4,95.7007564,85.54807616,136.2287942,89.30243434,97.27986944,91.55982049,81.06719041,94.90320264
6.405,95.75633033,85.56705261,136.3106641,89.35963484,97.30020136,91.58991174,81.11408939,94.91621509
6.41,95.8035004,85.58657126,136.4096128,89.42551028,97.31755128,91.61403895,81.15719308,94.92543223
6.415,95.74277571,85.58386034,136.4735906,89.46427649,97.3769205,91.64331694,81.19107963,94.94088449
6.42,95.14637251,85.59660168,136.5543761,89.49653648,97.39996334,91.672866,81.23635205,94.97016246
6.425,93.9955854,85.59795714,136.630282,89.52473009,97.43032569,91.69482449,81.2734917,94.99889826
6.43,92.44466597,85.60852974,136.7219112,89.53421833,97.4620435,91.70458381,81.3092759,95.03847774
6.435,90.77012843,85.61395159,136.806492,89.54370655,97.49484568,91.75229607,81.33150547,95.06314715
6.44,89.19616614,85.61205395,136.8639636,89.55699007,97.53984702,91.79702632,81.36051235,95.08754546
6.445,87.81467944,85.59741495,136.9620991,89.56512285,97.59271002,91.83470814,81.38951923,95.11682344
6.45,86.71052022,85.60608991,137.0607767,89.56295411,97.62632549,91.86913687,81.42394797,95.16182477
6.455,85.86796515,85.60039697,137.1404778,89.57786419,97.67837522,91.89461956,81.46705165,95.19137384
6.46,85.26505572,85.62669293,137.2250587,89.6060578,97.70575555,91.93853653,81.50744442,95.23393534
6.465,84.86546556,85.63211478,137.3050309,89.65702316,97.72310545,91.97188087,81.52181231,95.28571398
6.47,84.59274665,85.63428352,137.4091304,89.68603004,97.75265453,92.03097902,81.54133096,95.31716069
6.475,84.41734989,85.65163343,137.4882893,89.71476584,97.78220359,92.07598035,81.56247617,95.35592691
6.48,84.28668337,85.68443561,137.5631108,89.76085154,97.8206987,92.12342152,81.57819953,95.38900017
6.485,84.19478306,85.71073158,137.6536557,89.80015993,97.84428375,92.1773689,81.59283851,95.43806789
6.49,84.11941938,85.73133459,137.7149226,89.84353471,97.84835013,92.22860536,81.61018842,95.47005679
6.495,84.05733922,85.77687811,137.7959792,89.87389705,97.86976643,92.27577543,81.62265867,95.52807056
6.5,84.03022999,85.80669827,137.8572461,89.90181957,97.88115232,92.34598836,81.62374304,95.5728008
6.505,84.015591,85.82160834,137.9548393,89.93028427,97.9207318,92.40129119,81.61777901,95.62186852
6.51,83.99878327,85.83570515,138.0421311,89.97853871,97.95190742,92.44114178,81.61859229,95.67825573
6.515,83.9871263,85.85820582,138.1380978,90.01920256,98.00477042,92.46825101,81.6250985,95.73003437
6.52,83.99254814,85.89724312,138.2367754,90.07125229,98.05085612,92.51081252,81.62455631,95.78154193
6.525,84.00772931,85.93112966,138.3528029,90.12547077,98.0766099,92.55825367,81.61235716,95.80512697
6.53,84.00583167,85.94387101,138.4723546,90.17670722,98.09639964,92.60759249,81.64624371,95.85311031
6.535,84.02941671,85.95390142,138.5902798,90.20679847,98.12052686,92.66696171,81.64461716,95.89404526
6.54,84.02019957,85.99158326,138.7263682,90.25830603,98.15522668,92.71494506,81.64678589,95.9455528
6.545,84.01071133,86.00595116,138.8456488,90.31279559,98.18206484,92.75316908,81.66278034,95.99543379
6.55,83.98577084,86.03902443,138.9570678,90.36159223,98.21676465,92.7916642,81.67199748,96.03148909
6.555,83.96516782,86.07128442,139.0549321,90.42367237,98.22706617,92.82555076,81.68772084,96.05805613
6.56,83.91176262,86.10625534,139.1780081,90.46975808,98.20944517,92.86133494,81.71889646,96.09356924
6.565,83.86703238,86.12550289,139.2742459,90.48981892,98.21378264,92.90254099,81.73841511,96.11986521
6.57,83.82311541,86.13065365,139.3634353,90.54566393,98.21080062,92.94537357,81.74139713,96.15754704
6.575,83.75832434,86.16128708,139.4629261,90.5822614,98.20646313,92.99254364,81.75766267,96.20065073
6.58,83.7244378,86.17592608,139.5353078,90.63187131,98.23167473,93.01423104,81.77501258,96.22965761
6.585,83.6816052,86.20059547,139.5019634,90.67958358,98.25986835,93.04730431,81.77935006,96.2510739
6.59,83.66018891,86.21496338,138.6894996,90.73732626,98.27071204,93.08579942,81.81079678,96.29932834
6.595,83.64690538,86.23556639,136.9306523,90.77582135,98.28914632,93.14679521,81.82489358,96.33213051
6.6,83.6498874,86.24017496,134.4593743,90.81431649,98.28562211,93.18691687,81.84387004,96.37414983
6.605,83.62711563,86.26863966,131.6806776,90.84955848,98.3105626,93.23571349,81.86013559,96.43216361
6.61,83.610579,86.28924268,128.9814109,90.91434955,98.34255152,93.27773282,81.86745508,96.48719535
6.615,83.58319867,86.2922247,126.6082683,90.95420014,98.36017251,93.32734272,81.89239558,96.50861166
6.62,83.5718128,86.28382083,124.6973382,90.9940507,98.37969117,93.35987379,81.92221573,96.53057012
6.625,83.57343935,86.2710795,123.2619041,91.04176296,98.38673958,93.40107985,81.95691556,96.5495466
6.63,83.55690271,86.26240453,122.2325664,91.09001741,98.40192074,93.44499681,81.98836227,96.57340273
6.635,83.53304659,86.26267563,121.5873665,91.13176564,98.41249335,93.4737326,81.99568177,96.62219936
6.64,83.50241315,86.26348891,121.2135302,91.17107403,98.43689167,93.53147528,81.9913443,96.6780444
6.645,83.4899429,86.26755529,121.019428,91.22962998,98.46535636,93.5837961,82.00977857,96.72656991
6.65,83.47991248,86.25508504,120.9524682,91.26107671,98.49842963,93.64126767,82.03959873,96.76018537
6.655,83.48153903,86.26186236,120.9532815,91.29821635,98.54641297,93.69141977,82.09571485,96.79244537
6.66,83.47828592,86.25020538,121.001807,91.349995,98.57352221,93.75648195,82.11740224,96.84585056
6.665,83.47693046,86.24722336,121.0584653,91.38333935,98.60090254,93.83130343,82.15887937,96.89085189
6.67,83.457954,86.27541697,121.1012979,91.43430473,98.62448758,93.87088292,82.18381987,96.94967893
6.675,83.46174929,86.29602,121.1636492,91.4779506,98.64346404,93.92103499,82.21282676,96.96892649
6.68,83.47503282,86.29845983,121.2322356,91.52972924,98.69334505,93.96305431,82.26026792,97.00362632
6.685,83.48885853,86.3242136,121.3265757,91.5630736,98.73427999,93.9961276,82.30852236,97.04293469
6.69,83.49943113,86.35213612,121.39218,91.60156872,98.78199225,94.01971263,82.37060251,97.08034545
6.695,83.49672021,86.38710703,121.4892311,91.64223257,98.79717341,94.04627968,82.41153746,97.10745469
6.7,83.49834676,86.42153576,121.5849267,91.68154095,98.81804753,94.08043731,82.45355678,97.15543803
6.705,83.49943114,86.45515121,121.7174909,91.72708448,98.84244583,94.10293798,82.48039492,97.19827064
6.71,83.52572709,86.46789255,121.870387,91.77669438,98.88121205,94.13953545,82.49882921,97.23324155
6.715,83.52762474,86.47982062,122.0281627,91.81003874,98.90696582,94.15336117,82.53840869,97.27065229
6.72,83.54687229,86.47223002,122.1908182,91.85639553,98.95278043,94.1804704,82.58368111,97.30670757
